"GEO_ID","NAME","P012001","P012002","P012003","P012004","P012005","P012006","P012007","P012008","P012009","P012010","P012011","P012012","P012013","P012014","P012015","P012016","P012017","P012018","P012019","P012020","P012021","P012022","P012023","P012024","P012025","P012026","P012027","P012028","P012029","P012030","P012031","P012032","P012033","P012034","P012035","P012036","P012037","P012038","P012039","P012040","P012041","P012042","P012043","P012044","P012045","P012046","P012047","P012048","P012049"
"id","Geographic Area Name","Total","Total!!Male","Total!!Male!!Under 5 years","Total!!Male!!5 to 9 years","Total!!Male!!10 to 14 years","Total!!Male!!15 to 17 years","Total!!Male!!18 and 19 years","Total!!Male!!20 years","Total!!Male!!21 years","Total!!Male!!22 to 24 years","Total!!Male!!25 to 29 years","Total!!Male!!30 to 34 years","Total!!Male!!35 to 39 years","Total!!Male!!40 to 44 years","Total!!Male!!45 to 49 years","Total!!Male!!50 to 54 years","Total!!Male!!55 to 59 years","Total!!Male!!60 and 61 years","Total!!Male!!62 to 64 years","Total!!Male!!65 and 66 years","Total!!Male!!67 to 69 years","Total!!Male!!70 to 74 years","Total!!Male!!75 to 79 years","Total!!Male!!80 to 84 years","Total!!Male!!85 years and over","Total!!Female","Total!!Female!!Under 5 years","Total!!Female!!5 to 9 years","Total!!Female!!10 to 14 years","Total!!Female!!15 to 17 years","Total!!Female!!18 and 19 years","Total!!Female!!20 years","Total!!Female!!21 years","Total!!Female!!22 to 24 years","Total!!Female!!25 to 29 years","Total!!Female!!30 to 34 years","Total!!Female!!35 to 39 years","Total!!Female!!40 to 44 years","Total!!Female!!45 to 49 years","Total!!Female!!50 to 54 years","Total!!Female!!55 to 59 years","Total!!Female!!60 and 61 years","Total!!Female!!62 to 64 years","Total!!Female!!65 and 66 years","Total!!Female!!67 to 69 years","Total!!Female!!70 to 74 years","Total!!Female!!75 to 79 years","Total!!Female!!80 to 84 years","Total!!Female!!85 years and over"
"1000000US550250105024059","Block 4059, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","6","3","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0"
"1000000US550250105024060","Block 4060, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024061","Block 4061, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","22","12","1","2","3","1","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","10","1","1","0","2","1","0","0","0","0","0","1","3","1","0","0","0","0","0","0","0","0","0","0"
"1000000US550250105024062","Block 4062, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","39","19","2","0","1","0","2","0","0","1","3","2","1","0","1","2","2","2","0","0","0","0","0","0","0","20","1","0","4","2","0","0","0","0","2","0","1","1","1","3","1","2","0","0","0","0","1","1","0"
"1000000US550250105024063","Block 4063, Block Group 4, Census Tract 105.02, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001000","Block 1000, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001001","Block 1001, Block Group 1, Census Tract 106, Dane County, Wisconsin","29","18","1","3","1","1","0","0","0","1","1","0","2","2","2","0","2","0","2","0","0","0","0","0","0","11","0","1","0","0","1","0","0","0","0","2","1","0","1","3","1","0","1","0","0","0","0","0","0"
"1000000US550250106001002","Block 1002, Block Group 1, Census Tract 106, Dane County, Wisconsin","14","7","0","0","1","1","0","0","0","0","0","0","1","0","1","2","0","0","0","1","0","0","0","0","0","7","0","1","1","0","0","0","0","1","0","0","1","1","1","0","0","0","0","0","1","0","0","0","0"
"1000000US550250106001003","Block 1003, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001004","Block 1004, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001005","Block 1005, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001006","Block 1006, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001007","Block 1007, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001008","Block 1008, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001009","Block 1009, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001010","Block 1010, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001011","Block 1011, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001012","Block 1012, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001013","Block 1013, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001014","Block 1014, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001015","Block 1015, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001016","Block 1016, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001017","Block 1017, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001018","Block 1018, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001019","Block 1019, Block Group 1, Census Tract 106, Dane County, Wisconsin","19","13","0","0","2","1","0","0","1","0","0","1","1","1","3","1","0","0","0","0","1","0","1","0","0","6","0","0","0","0","1","0","0","1","0","0","0","1","0","0","1","0","1","0","1","0","0","0","0"
"1000000US550250106001020","Block 1020, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001021","Block 1021, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001022","Block 1022, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001023","Block 1023, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001024","Block 1024, Block Group 1, Census Tract 106, Dane County, Wisconsin","42","23","0","1","0","1","1","0","0","0","2","3","1","0","3","3","4","0","1","0","1","1","1","0","0","19","1","0","2","0","0","0","0","0","0","2","1","0","3","4","1","0","2","1","1","1","0","0","0"
"1000000US550250106001025","Block 1025, Block Group 1, Census Tract 106, Dane County, Wisconsin","54","29","2","1","1","2","1","2","1","1","1","3","1","1","5","1","2","1","0","0","2","0","1","0","0","25","1","2","0","1","1","0","0","0","5","1","2","1","2","0","3","2","0","1","2","0","1","0","0"
"1000000US550250106001026","Block 1026, Block Group 1, Census Tract 106, Dane County, Wisconsin","17","10","0","0","3","2","0","0","0","0","0","0","0","1","1","1","0","2","0","0","0","0","0","0","0","7","0","1","0","0","0","0","0","0","0","0","0","0","2","1","2","0","0","0","0","0","0","0","1"
"1000000US550250106001027","Block 1027, Block Group 1, Census Tract 106, Dane County, Wisconsin","95","45","3","3","4","2","2","0","0","0","1","1","1","2","4","6","7","1","4","0","1","1","2","0","0","50","2","4","6","3","0","2","0","0","1","2","3","1","6","5","2","2","4","1","0","6","0","0","0"
"1000000US550250106001028","Block 1028, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001029","Block 1029, Block Group 1, Census Tract 106, Dane County, Wisconsin","98","54","6","2","3","3","3","0","0","2","1","8","2","4","0","7","4","4","2","1","0","2","0","0","0","44","5","1","1","2","1","0","0","0","2","7","3","1","1","10","1","0","5","1","0","1","1","1","0"
"1000000US550250106001030","Block 1030, Block Group 1, Census Tract 106, Dane County, Wisconsin","118","60","1","3","3","2","5","0","0","3","4","3","2","6","8","4","6","4","1","0","1","0","2","2","0","58","2","4","8","5","0","0","1","0","4","2","3","2","6","8","6","2","0","0","1","2","1","1","0"
"1000000US550250106001031","Block 1031, Block Group 1, Census Tract 106, Dane County, Wisconsin","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0"
"1000000US550250106001032","Block 1032, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001033","Block 1033, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001034","Block 1034, Block Group 1, Census Tract 106, Dane County, Wisconsin","51","23","2","1","3","0","0","0","0","0","1","0","0","3","1","3","5","1","2","1","0","0","0","0","0","28","1","5","2","1","3","0","0","0","0","0","1","2","6","3","0","1","1","0","1","1","0","0","0"
"1000000US550250106001035","Block 1035, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001036","Block 1036, Block Group 1, Census Tract 106, Dane County, Wisconsin","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0"
"1000000US550250106001037","Block 1037, Block Group 1, Census Tract 106, Dane County, Wisconsin","154","80","3","6","3","5","2","0","0","2","2","2","5","5","6","10","8","7","7","2","4","1","0","0","0","74","2","2","7","4","4","1","1","2","1","1","4","5","6","10","10","2","4","1","2","2","2","0","1"
"1000000US550250106001038","Block 1038, Block Group 1, Census Tract 106, Dane County, Wisconsin","77","38","2","2","4","1","0","1","0","0","1","1","4","2","2","8","4","0","3","0","2","1","0","0","0","39","4","0","3","0","0","0","0","0","1","2","3","2","8","5","4","1","1","2","3","0","0","0","0"
"1000000US550250106001039","Block 1039, Block Group 1, Census Tract 106, Dane County, Wisconsin","20","10","0","0","0","0","0","0","0","2","0","0","0","2","0","3","1","0","0","1","0","1","0","0","0","10","0","0","0","0","1","0","0","0","0","1","1","0","2","2","2","1","0","0","0","0","0","0","0"
"1000000US550250106001040","Block 1040, Block Group 1, Census Tract 106, Dane County, Wisconsin","104","58","1","1","5","3","1","0","0","2","4","2","3","2","7","4","7","3","3","3","3","3","1","0","0","46","1","1","3","1","2","0","0","0","1","2","1","4","5","4","5","2","4","5","2","2","0","1","0"
"1000000US550250106001041","Block 1041, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001042","Block 1042, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001043","Block 1043, Block Group 1, Census Tract 106, Dane County, Wisconsin","89","48","0","2","3","2","0","0","0","1","1","1","1","3","2","14","5","1","5","1","0","2","3","1","0","41","0","2","2","2","0","0","1","1","0","1","1","3","4","10","6","2","0","1","2","2","1","0","0"
"1000000US550250106001044","Block 1044, Block Group 1, Census Tract 106, Dane County, Wisconsin","12","6","0","1","0","0","0","0","0","0","0","2","0","0","0","0","0","0","1","1","0","1","0","0","0","6","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","2","0","0","1","0","0","0","0"
"1000000US550250106001045","Block 1045, Block Group 1, Census Tract 106, Dane County, Wisconsin","66","35","3","2","2","1","2","1","1","0","2","4","4","0","2","4","2","0","1","1","0","3","0","0","0","31","1","2","4","0","0","1","0","2","1","3","3","1","5","1","2","1","1","0","0","3","0","0","0"
"1000000US550250106001046","Block 1046, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001047","Block 1047, Block Group 1, Census Tract 106, Dane County, Wisconsin","28","17","4","2","0","0","0","0","0","0","1","3","0","1","1","2","1","0","1","1","0","0","0","0","0","11","0","1","0","0","0","0","0","1","1","1","0","0","2","1","0","0","1","1","2","0","0","0","0"
"1000000US550250106001048","Block 1048, Block Group 1, Census Tract 106, Dane County, Wisconsin","24","11","1","0","0","0","0","0","0","0","1","0","1","0","1","0","1","1","1","0","3","1","0","0","0","13","0","0","1","0","0","0","0","0","0","2","2","0","1","2","1","0","3","0","1","0","0","0","0"
"1000000US550250106001049","Block 1049, Block Group 1, Census Tract 106, Dane County, Wisconsin","59","33","8","3","0","0","0","0","0","1","1","4","2","0","3","1","3","0","2","0","3","1","1","0","0","26","2","1","1","0","0","0","0","0","1","4","3","1","1","2","3","0","0","3","2","1","1","0","0"
"1000000US550250106001050","Block 1050, Block Group 1, Census Tract 106, Dane County, Wisconsin","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001051","Block 1051, Block Group 1, Census Tract 106, Dane County, Wisconsin","10","5","0","0","0","0","0","0","0","0","1","0","0","0","0","3","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","1","1","0","0","0","0","0","0"
"1000000US550250106001052","Block 1052, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001053","Block 1053, Block Group 1, Census Tract 106, Dane County, Wisconsin","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106001054","Block 1054, Block Group 1, Census Tract 106, Dane County, Wisconsin","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"1000000US550250106002000","Block 2000, Block Group 2, Census Tract 106, Dane County, Wisconsin","32","15","0","1","2","1","0","0","0","1","0","1","0","1","5","2","0","0","0","0","1","0","0","0","0","17","1","3","2","0","2","0","0","0","0","1","0","2","4","0","1","0","0","0","1","0","0","0","0"
"1000000US550250106002001","Block 2001, Block Group 2, Census Tract 106, Dane County, Wisconsin","226","102","2","3","3","4","2","1","1","0","3","3","3","5","12","10","14","10","6","3","4","4","3","3","3","124","7","9","9","4","1","0","1","2","3","4","4","6","10","11","15","10","6","6","5","4","6","1","0"
"1000000US550250106002002","Block 2002, Block Group 2, Census Tract 106, Dane County, Wisconsin","39","23","0","0","3","1","1","0","1","0","3","0","2","2","1","1","6","0","0","2","0","0","0","0","0","16","0","0","1","0","2","0","1","0","0","1","0","0","3","1","4","0","2","0","0","0","0","1","0"
